Timestamp,exp_inlet,exp_outlet,exp_heatgen,heatgen_m1,heatgen_m2,heatgen_m3,heatgen_m4,heatgen_m5,heatgen_m6,exp_flowrate,Tamb,exp_inlet,m6_in,m6_out,m5_in,m5_out,m4_in,m4_out,m3_in,m3_out,m2_in,m2_out,m1_in,m1_out,exp_outlet,DNI
51989,75.82056318,87.52526617,59.03209422,10.55504015,9.635797289,6.614757426,11.56851293,10.12808962,10.52989681,1.064496997,24.17758399,87.59906175,85.52993836,85.99566597,85.54574152,86.09734112,85.8255649,85.83228627,85.62527308,86.39400819,85.81951567,86.53114582,86.39423226,86.92465927,86.92465927,665.1389809
51999,75.79299764,87.34341084,58.73694784,10.50738582,9.908574115,6.781166075,11.19182354,10.611545,9.736453306,1.064544137,24.12106427,87.46977557,85.50270345,86.02264717,85.86325025,86.26521146,86.10903782,86.10007538,85.94211574,86.70082746,86.18701184,86.7456467,86.56682105,87.10646087,87.10646087,665.7803046
52009,75.76263566,87.36292636,58.0137773,10.6943973,9.640736661,6.597105221,11.26761285,9.848136644,9.965788618,1.064561255,24.07581344,87.27031715,85.60778642,86.06000824,85.91861207,86.296379,86.16283455,86.16104204,85.99994324,86.75351183,86.27643667,86.83553257,86.7133985,87.27009302,87.27009302,665.4456106
52019,75.74447981,87.32931555,58.87004524,10.60588042,9.416044565,6.894397702,11.69342263,10.33791302,9.922386896,1.064547812,24.00696728,87.29728914,85.63603452,86.10860555,85.99150556,86.35538669,86.17075321,86.15820561,86.06275555,86.73073032,86.31617376,86.88065392,86.76636185,87.27510029,87.27510029,665.9372574
52029,75.7307914,87.32876889,58.9313678,10.42700687,9.601900991,7.262505853,11.05686294,10.43118329,10.15190785,1.064595336,23.96009651,87.34004678,85.59913541,86.07458754,85.98764511,86.34749254,86.17899208,86.12163185,86.03671332,86.79566736,86.34032216,86.9184764,86.80911342,87.31113372,87.31113372,664.9820281
52039,75.70358381,87.14618953,57.26223597,10.65104555,9.373099509,6.65031193,11.12552031,9.952118148,9.510140523,1.064664917,23.99227518,87.35420137,85.62367774,86.104203,85.97737279,86.3186212,86.19919215,86.16177327,86.02083946,86.76186252,86.34035633,86.91245966,86.77082647,87.37347694,87.37347694,664.076691
52049,75.67557926,87.43182834,59.12552836,10.06031632,9.691496885,6.833677065,11.44407485,10.55267765,10.54328559,1.064653941,24.03225953,87.37626594,85.67172894,86.12675424,85.98979511,86.3597261,86.21497616,86.18024592,86.07336829,86.76353057,86.3411279,86.96768984,86.79288759,87.40921399,87.40921399,665.4944634
52059,75.67796578,87.37515048,59.39471625,10.93717548,9.644159332,6.631907863,11.38125779,10.36530132,10.43491447,1.064646172,24.0549084,87.42477542,85.71058725,86.20774385,86.07032735,86.43690462,86.31859236,86.25607652,86.18459904,86.86760962,86.45774408,87.0435359,86.9236362,87.46063773,87.46063773,665.8800892
52069,75.67422016,87.56625496,59.84072673,10.72375828,10.06406674,6.802822962,11.08781565,9.903781632,11.25848148,1.064649969,24.03365249,87.44879902,85.76549422,86.27706422,86.10106425,86.49565464,86.33118117,86.28726299,86.23707138,86.97253279,86.50775514,87.12089716,86.97701501,87.64806481,87.64806481,665.0818127
52079,75.6737369,87.11761963,57.21310907,9.808456436,9.398212097,6.800870127,11.48852996,10.18467359,9.532366868,1.064651203,24.00188188,87.4480457,85.84086339,86.29352028,86.22914812,86.54263147,86.47271736,86.42790128,86.31160594,87.05447739,86.62487179,87.20441389,87.09369786,87.55092731,87.55092731,665.0516694
52089,75.67655344,87.04102668,56.15201154,9.748800787,9.030556156,6.799852378,11.06065976,9.87268989,9.63945257,1.064654876,23.98267555,87.37884416,85.79815536,86.31641736,86.20545397,86.59243579,86.46157026,86.43871407,86.315024,87.07784249,86.63299604,87.28896692,87.12356268,87.70878666,87.70878666,663.761746
52099,75.67045282,86.95460174,56.84372697,10.12625875,9.269668525,6.63948219,11.03333653,10.26246926,9.51251171,1.064624694,24.00028449,87.29527517,85.79088143,86.39243016,86.20078118,86.70742755,86.56849099,86.58552165,86.46765306,87.32530877,86.86407335,87.59898451,87.34615312,87.95405443,87.95405443,665.0745367
52109,75.67194201,86.95168513,56.72336356,9.887845644,9.051815855,6.569220478,11.21603621,10.06846326,9.929982118,1.064638141,24.0299032,87.21778761,85.63422013,86.25934636,86.15804547,86.60530219,86.5004298,86.53337018,86.4591987,87.32447298,86.86615102,87.54166353,87.36728247,88.08368874,88.08368874,664.0902035
52119,75.65279877,87.03069067,56.60844704,9.890163694,8.799149012,6.459310717,11.20569701,10.04269169,10.21143492,1.064646761,24.10906716,87.18392085,85.55839164,86.16465476,86.07175789,86.58107668,86.45110786,86.51452314,86.37424903,87.26303734,86.82175464,87.54096716,87.36143104,88.13051871,88.13051871,663.4031452
52129,75.65284824,87.10735822,56.45351836,9.93222974,9.111048615,6.338768591,10.47687461,9.966481385,10.62811542,1.064655529,24.1986899,87.15272444,85.58979423,86.19235947,86.0616319,86.51044627,86.44165314,86.54338674,86.41409141,87.33740536,86.74170771,87.52478535,87.3383019,88.03878574,88.03878574,662.8740791
52139,75.64606626,87.05516333,57.85358633,10.10355759,9.390148131,6.648754579,11.06991321,10.00720719,10.63400564,1.064668127,24.18698871,87.14963314,85.54705641,86.13744323,86.07422558,86.48181004,86.40383021,86.44528481,86.37895766,87.18907874,86.74892523,87.45220966,87.29688393,87.98368505,87.98368505,663.0538992
52149,75.63321185,86.986111,56.91951797,9.889275006,9.030295961,6.623730145,11.01693726,9.771666694,10.5876129,1.064669067,24.27480258,87.06834966,85.41155815,86.23755354,85.61231344,86.66765038,86.44737328,86.57375658,86.348107,87.31174833,86.74922108,87.60783795,87.38705726,88.20659237,88.20659237,662.4240091
52159,75.62538719,86.83150837,56.33375511,10.04244024,9.48166669,6.248707654,10.96654864,9.75303841,9.841353471,1.064720126,24.25611322,86.92033797,85.14592485,86.45090398,85.22398275,86.8927728,86.46945967,86.94678278,86.30834839,87.72048937,86.80021808,88.01033591,87.59249816,88.61341984,88.61341984,661.4854105
52169,75.6034986,86.85779289,57.45529612,10.32721172,9.111260119,6.371448358,11.43898531,9.992842948,10.21354766,1.064723271,24.25661124,86.80783105,84.74247092,86.62743638,85.70944127,87.6227519,87.03126651,87.62387266,86.79953932,88.59973631,87.43783239,88.85400434,88.20178031,89.63800958,89.63800958,660.5811129
52179,75.60217283,86.81509306,57.36607057,9.969463287,9.266912133,6.612004917,11.25678559,10.23165009,10.02925455,1.064748671,24.25950586,86.72327457,84.43918761,86.45521222,85.87090542,87.76367413,87.36648555,87.97371779,87.42946796,89.23895988,88.0476956,89.54306703,88.86110841,90.31333409,90.31333409,659.7859546
52189,75.58581889,86.79940962,56.9902577,10.35917975,9.653132423,6.728895529,10.879375,9.413709727,9.955965266,1.064760146,24.35583156,86.39124816,84.20454405,85.93881125,85.70675141,87.33450432,87.15184063,87.90160479,87.4286413,89.31976342,88.45399915,90.06260884,89.42404732,90.46057078,90.46057078,659.6082134
52199,75.58373528,86.71130055,55.83509653,10.16369236,8.962440681,6.439603718,10.99767725,9.554094723,9.717587801,1.064785255,24.4440919,86.03350909,83.88008326,85.98723957,85.43151223,87.53139404,87.10330235,87.98688558,87.49754832,89.71279193,88.61014462,90.32763304,89.6376555,91.16923233,91.16923233,660.2765621
52209,75.55851438,86.63807327,56.42594211,10.16573875,9.430255293,6.732546117,10.60242392,10.03288449,9.462093541,1.064836709,24.4581605,85.61309405,83.5057629,85.79830713,85.36330351,87.46942467,87.10498941,88.19930276,87.68774469,89.92240461,88.84659324,90.65552278,90.10185425,91.8679885,91.8679885,661.3741923
52219,75.54347418,86.78336353,56.65956915,9.923809556,9.288507473,6.436235159,10.80730303,9.884221201,10.31949273,1.064837524,24.52087531,85.34672469,83.2719192,85.66811231,85.21948324,87.31880366,86.99606792,88.23248134,87.7711299,90.02693145,89.04705992,91.06365954,90.4008842,92.1137745,92.1137745,658.7891484
52229,75.52490377,86.74422119,56.67964469,9.206078703,9.528160059,6.765650229,10.88190235,10.39744716,9.900406183,1.064868576,24.52689281,85.09024401,83.09614311,85.57602892,85.04902697,87.19084116,86.90890379,88.10448606,87.73303747,89.98656991,89.1349793,91.08745961,90.57207546,92.46376491,92.46376491,657.5158557
52239,75.5253308,86.70386356,56.58111413,9.690554512,9.746842304,6.607652197,10.49328494,10.26947053,9.773309647,1.064912628,24.5918039,84.86260353,82.90612123,85.25176927,84.90001088,87.05967535,86.67869717,88.0329174,87.59848991,90.04461118,89.11698375,91.15360046,90.67140999,92.60716957,92.60716957,659.4502211
52249,75.50071617,86.54680528,56.54671223,9.791111412,9.448836725,6.512266102,11.03155847,10.52686123,9.236078282,1.064934776,24.52995135,84.60810248,82.67037471,85.05776547,84.69635249,86.83663672,86.57668625,87.91293526,87.52245446,89.78234899,89.15124427,91.34968068,90.74382963,92.71017342,92.71017342,659.646672
52259,75.49908272,86.71397134,57.49485585,9.90793582,9.386126592,6.691895463,11.42181677,10.00227067,10.08481053,1.064931035,24.49818263,84.41860506,82.46549976,84.88106593,84.54806353,86.75191479,86.47045814,87.77394126,87.43861344,89.97770446,89.02969042,91.1860765,90.80888452,92.7689868,92.7689868,659.2142722
52269,75.47951823,86.51711613,55.16396537,9.844418532,9.37965296,6.487368273,10.59247682,9.727081279,9.132967503,1.0649561,24.55319427,84.25137118,82.25714765,84.70847669,84.381049,86.53842681,86.28521844,87.66910726,87.28492858,89.82009029,89.03895581,91.16281047,90.76251153,92.81463765,92.81463765,660.1393583
52279,75.46945974,86.67674686,56.73685502,10.05528087,9.518036921,6.606352889,10.83325262,9.705207726,10.01872399,1.064985786,24.60906777,84.02361411,81.99309485,84.54110504,84.16627551,86.42841288,86.11426642,87.56914666,87.18721978,89.68754334,88.90958039,91.19760288,90.76499006,92.71001889,92.71001889,660.4543033
52289,75.4524938,86.6014631,56.25671643,10.25649863,9.411201367,6.540922222,10.60574,9.639876087,9.802478131,1.065007448,24.53879204,83.89562763,81.81703673,84.32943714,84.01096277,86.19706005,85.99876651,87.38232683,87.077739,89.72130107,88.84690951,91.28141989,90.72337223,92.78400199,92.78400199,660.29839
52299,75.4301719,86.52911922,56.51912117,9.99514293,9.393138509,6.439727828,11.14305227,9.781200558,9.766859082,1.065030357,24.47846434,83.73285067,81.63736025,84.11496067,83.83608889,86.18319936,85.82762347,87.29494632,86.94263013,89.60425468,88.74357234,90.99669238,90.74898132,92.85161724,92.85161724,660.1850929
52309,75.42355574,86.55352972,57.245992,10.19701461,9.567212539,6.402223953,11.06419708,10.33221194,9.683131885,1.065046034,24.5218267,83.59306156,81.46124768,84.0556976,83.6799493,85.89501034,85.66895082,87.09923427,86.8049782,89.30838794,88.67154597,91.02940134,90.60130029,92.82349914,92.82349914,658.411838
52319,75.40276594,86.40285295,55.40917768,9.680638191,9.327086574,6.404402893,11.1805232,9.695810343,9.120716486,1.065073279,24.51742439,83.42403329,81.24411111,83.86507206,83.47329773,85.87443819,85.44876853,86.95628973,86.65532201,89.19899029,88.51710332,90.93834166,90.52012509,92.64010362,92.64010362,658.5511206
52329,75.39308908,86.43155198,56.5981819,9.843367548,9.647946819,6.462504233,11.25228432,10.07872109,9.313357884,1.065096899,24.62088326,83.2872345,81.08643812,83.69950772,83.31074641,85.64705516,85.33229655,86.88705998,86.48212218,89.24027297,88.44425603,90.85264901,90.37095604,92.69490575,92.69490575,658.6353138
52339,75.37096112,86.54272107,56.02598182,9.927023036,9.078528866,6.547701313,10.93961803,9.958240195,9.574870381,1.065119296,24.68930699,83.15053863,80.94258036,83.49081804,83.16218231,85.51006647,85.14670762,86.71551782,86.40650215,89.00358502,88.30604442,90.73362776,90.32531053,92.53561997,92.53561997,660.2381034
52349,75.36019955,86.69350579,56.59278948,9.801831941,9.187967147,6.46004614,10.74675187,9.830004873,10.5661875,1.065156054,24.76985538,83.02427484,80.81421488,83.31777865,83.02449875,85.32683879,85.05287233,86.58534412,86.2700648,88.92377994,88.22491077,90.63448365,90.21563646,92.6377966,92.6377966,658.8951695
52359,75.86345584,84.50703138,34.40406224,4.602217326,3.672745247,4.016277639,7.834200772,7.128033992,7.150587266,1.064041575,24.91720839,82.84942518,80.63813162,83.20651586,82.84114073,85.04460652,84.86943856,86.46660158,86.11144867,88.88119784,88.04356898,90.51357955,90.12368621,92.33563722,92.33563722,659.2787164
52369,76.41648322,82.50192307,27.00333264,3.339932896,3.013999418,1.992055936,5.974696074,5.738397398,6.944250919,1.063224613,24.9762735,82.71963278,80.50232867,82.97650042,82.73687303,85.0323569,84.7615446,86.22646435,85.94594142,88.71197718,88.01741099,90.3772492,89.95821306,92.36601445,92.36601445,659.1830895
52379,77.21319015,81.17339089,20.9771633,3.054741185,3.087798706,1.079357894,4.321475105,4.543256411,4.890533997,1.062732418,25.04698627,82.57640892,80.36279565,82.95347232,82.59096201,84.88391468,84.57593032,86.15909036,85.8474295,88.72886367,87.7977956,90.31158853,89.92216954,92.23565666,92.23565666,660.2817592
52389,77.71434396,81.01673687,55.3561707,8.999664886,8.644556153,2.67408831,11.57611514,11.42877355,12.03297266,3.080450996,25.17414899,82.45224764,80.24794379,82.76026297,82.46791987,84.75835284,84.47904583,86.10115656,85.76328714,88.5267196,87.74342312,90.24640651,89.84151904,92.20096053,92.20096053,658.4024832
52399,78.09610288,81.14588811,52.61626296,8.574014852,8.410229578,2.352356302,11.4999491,11.00099779,10.77871534,3.079098261,25.2311565,82.32322177,80.11891844,82.68075613,82.34158027,84.58335256,84.35780875,85.87165748,85.64873574,88.53292995,87.66916004,90.1839761,89.79390032,92.21144353,92.21144353,657.4597269
52409,78.4113804,81.40556035,52.84971582,8.653784288,9.065939943,2.465990726,11.15883809,10.64885955,10.85630322,3.077906222,25.26006503,82.16163569,79.95458855,82.47143918,82.17641164,84.42102472,84.17398832,85.79172899,85.49600188,88.1682169,87.44327628,89.94962178,89.57706918,91.87951178,91.87951178,658.4534149
52419,78.74187797,81.69402084,52.0779587,8.668833442,8.220764112,2.509813486,11.55681997,10.83231111,10.28941659,3.076813015,25.3447607,82.03615721,79.84419502,82.42567626,82.06526079,84.39717531,84.09706173,85.60970124,85.38231301,88.07215853,87.37301295,89.86539917,89.49016525,92.06278849,92.06278849,660.3763466
52429,78.97520494,81.98128641,53.37759467,9.17246525,9.35523417,2.514487544,11.62243077,10.0506658,10.66231113,3.075717772,25.33357233,81.91022056,79.71132167,82.27124447,81.94424869,84.30455434,83.98899377,85.5331851,85.26906221,88.11754582,87.26687721,89.74527876,89.37790843,91.83349344,91.83349344,658.2528063
52439,79.22517188,82.19025013,52.03400558,8.808769414,9.01189514,2.07329479,11.00797709,10.15022641,10.98184273,3.074705459,25.29378024,81.75732496,79.5768876,82.02787993,81.80724667,84.01296168,83.81767729,85.37032343,85.15885263,87.75753281,87.16131897,89.64614774,89.26152088,91.67391835,91.67391835,659.029255
52449,79.4655297,82.35307294,51.33830776,8.602958397,8.875936026,1.936268638,11.61548854,10.07529964,10.23235652,3.074034453,25.28976516,81.61117476,79.44554838,82.01832084,81.68773472,84.03404432,83.72566738,85.27492236,85.02582347,87.75577044,87.04772162,89.55377427,89.14224833,91.5835022,91.5835022,658.5750273
52459,79.71142853,82.57709356,51.8327371,8.740708452,8.51767699,2.303579801,11.62160341,10.5107081,10.13846035,3.073538422,25.20588117,81.48546989,79.32516242,81.8847173,81.54725387,83.87894798,83.58513641,85.15652173,84.93453334,87.63146677,86.90103127,89.42447022,89.05534273,91.51313429,91.51313429,658.1686131
52469,79.89780134,82.89121854,52.3829867,8.769329812,8.488218224,2.673559884,10.9677433,10.34732435,11.13681113,3.073034925,25.14085902,81.37591353,79.22311856,81.68995465,81.43030938,83.68447194,83.42426074,85.01396092,84.78682785,87.4973341,86.78911094,89.18374456,88.90478529,91.66947017,91.66947017,658.7299013
52479,80.06380784,83.01040286,51.91679172,8.721360918,8.647984377,2.848428672,11.34429419,10.43442787,9.920295691,3.07253858,25.0954749,81.25754453,79.10593774,81.57388271,81.32022183,83.50313092,83.31659921,84.97032744,84.65427372,87.35460482,86.60876151,89.13378335,88.76962169,91.23526315,91.23526315,657.7268585
52489,80.20370006,83.22146505,52.10204666,9.295654197,8.234931467,2.639290496,11.0784723,10.41927911,10.43441909,3.072280645,25.05290596,81.11880689,78.96606439,81.48161319,81.15596477,83.45167273,83.15049631,84.70202859,84.53068156,87.27261855,86.48735275,89.06050034,88.62235494,90.92116078,90.92116078,657.1479001
52499,80.34979284,83.31704475,51.1022558,8.937181831,8.312153943,2.374599645,11.05803287,10.69128208,9.729005429,3.072089628,24.99574243,81.03042424,78.86902979,81.37103273,81.05415125,83.26181847,83.06074093,84.65390604,84.40461762,86.97278054,86.36436785,88.87665918,88.46902969,90.93061924,90.93061924,657.70607
52509,80.45254844,83.43961131,50.45437989,9.254366018,8.306206133,2.68070195,11.25803947,9.627336544,9.327729776,3.072031866,24.83050808,80.94110641,78.77235108,81.20760792,80.93170528,83.27278413,82.99176969,84.57035394,84.28120371,86.99249585,86.25478995,88.72485084,88.37799715,90.90593099,90.90593099,657.9139546
52519,80.54526745,83.59135876,51.44666506,9.479119677,8.792551683,1.681192268,11.48526889,10.19160676,9.816925779,3.071857164,24.68797922,80.83912986,78.65862416,81.22252956,80.83040036,83.11747693,82.8740865,84.47167173,84.24232589,86.92938908,86.15158765,88.60543496,88.27137243,90.60985864,90.60985864,656.6604109
52529,80.63644213,83.80235049,53.46292756,9.231825889,8.368907962,3.075517139,11.45677836,10.65037467,10.67952354,3.071766097,24.59872294,80.74012123,78.55029014,81.02427666,80.72713907,83.10307145,82.73653545,84.35692247,84.11750401,86.576808,86.06973034,88.51545129,88.20022927,90.77177307,90.77177307,656.6229917
52539,80.73688808,83.87678145,52.04547225,9.178421811,8.293163604,2.410146191,11.23891798,11.0894867,9.835335967,3.071680707,24.54718638,80.61787778,78.43496537,80.88190281,80.60847705,82.89323448,82.54507138,84.22900402,83.98063382,86.72512387,85.87880362,88.34480016,88.04259606,90.54132268,90.54132268,656.4722754
52549,80.80798932,83.9638459,52.45221313,9.217491198,8.715678483,2.972164537,11.11307299,10.3484833,10.08532261,3.071594632,24.50895056,80.51511,78.34169965,80.83609408,80.50078528,82.81282088,82.54548725,84.13692358,83.88385518,86.52004927,85.8843729,88.31539854,87.95603277,90.39434439,90.39434439,654.6241821
52559,80.85086133,83.9847747,51.50082199,9.140157688,8.223073606,2.610368767,11.39135165,10.28444334,9.851426933,3.071639845,24.50737395,80.419129,78.24600315,80.68222001,80.40122332,82.67471346,82.41992397,84.00236432,83.78311828,86.44322803,85.74483187,88.2387637,87.80094835,90.31743572,90.31743572,656.6791205
52569,80.87428861,84.0801576,52.86037253,9.573340027,8.626472933,3.111254245,11.49981465,10.4875457,9.561944976,3.071635107,24.47724852,80.29360547,78.1577287,80.66359929,80.31486819,82.51914618,82.31249821,83.95582136,83.68059221,86.35789375,85.71955457,88.03457199,87.7536898,90.36436128,90.36436128,657.0231694
52579,80.91275225,84.16325802,52.73369594,9.409535147,8.498640949,2.961041362,11.62246714,10.23166692,10.01034442,3.071744822,24.44517444,80.21091677,78.05300844,80.5369157,80.20487375,82.48299942,82.189711,83.8697242,83.56852332,86.09765061,85.56598972,88.05016389,87.68835968,90.23190425,90.23190425,659.0718713
52589,80.93786408,84.24928956,52.84213354,8.916690173,8.660002369,2.718909127,11.53338682,10.31796768,10.69517738,3.07179194,24.39040355,80.12376766,77.95426611,80.41884993,80.1311535,82.31186473,82.11955202,83.79170559,83.45669587,86.15851012,85.43820831,87.92543786,87.58852678,90.01714429,90.01714429,657.9212305
52599,80.94832973,84.29225514,52.67206066,8.89666888,8.120656948,2.994619501,11.73456405,9.890012579,11.0355387,3.071971584,24.36273116,80.03420026,77.86834981,80.29215559,80.03061928,82.36868878,82.03354157,83.69223265,83.37648708,86.03008094,85.37028673,87.79829327,87.49030844,89.97986598,89.97986598,658.5999735
52609,80.96236726,84.2929761,53.76091348,9.391110818,8.69373506,2.83033692,11.34456214,10.78327583,10.71789272,3.071956865,24.4303095,79.98851501,77.78243676,80.21338927,79.95113887,82.26679381,81.96209852,83.55134842,83.35675365,86.00114976,85.33127925,87.78212568,87.43805565,89.88450781,89.88450781,657.6187585
52619,80.98949032,84.26159277,51.91440769,9.150829928,8.148231441,2.760762457,11.37235143,10.56616016,9.916072271,3.072003786,24.43524219,79.93715154,77.68072893,80.15655178,79.83330505,82.05489424,81.84109838,83.56489713,83.23146962,86.01291337,85.23730496,87.63586458,87.30906656,89.87497566,89.87497566,656.7051061
52629,80.97934907,84.28119165,52.6776056,9.595185838,8.426836654,3.197798758,11.35889589,10.32161137,9.77727709,3.072082919,24.36557163,79.84355979,77.56233546,80.04380659,79.75269499,81.9646334,81.79046449,83.37608359,83.13268146,85.98979533,85.15617219,87.57776944,87.2626313,89.71366617,89.71366617,658.2995803
52639,80.98660721,84.3602958,51.78131778,8.602935108,8.491098526,3.039253629,11.54849431,9.909831904,10.18970431,3.072209716,24.29980254,79.77489567,77.48450368,79.95786753,79.64688047,81.96333426,81.69447145,83.36224429,83.0653273,85.77273642,85.01845228,87.50743185,87.19297217,89.51701362,89.51701362,656.7061455
52649,80.98581763,84.31438553,52.47843549,9.156832351,8.349429707,3.145113927,11.41800887,10.28873365,10.12031698,3.07233546,24.28850319,79.69589554,77.3859439,79.88340062,79.57549061,81.88296772,81.61433214,83.18691594,82.97688482,85.58477138,84.94856634,87.33686516,87.03900452,89.62310072,89.62310072,656.6791205
52659,80.97311578,84.35403448,53.4103183,9.565710858,8.416609188,2.997740644,11.72485584,10.50652689,10.19887488,3.072480557,24.25492069,79.62733225,77.27779229,79.73782739,79.46731604,81.74789692,81.46852195,83.13287191,82.87089664,85.53742071,84.86986314,87.26708037,86.93784997,89.74391202,89.74391202,657.1853193
52669,80.96799349,84.37214224,52.92606235,9.72921653,7.829465657,2.950484684,12.07582466,9.991665067,10.34940575,3.072539039,24.35486291,79.59281547,77.19901032,79.60727458,79.38110302,81.60367925,81.40086702,83.04235909,82.80009151,85.52325526,84.79925352,87.15496614,86.87056631,89.38164835,89.38164835,656.5824542
52679,80.94935589,84.49647447,56.82079104,9.449203232,9.163018289,3.198317263,12.209817,10.94134695,11.85908831,3.072653797,24.39665043,79.54573834,77.11108608,79.56214607,79.29463924,81.49256736,81.35377917,82.94286372,82.70866083,85.38472813,84.72548143,87.20038379,86.79787767,89.27078288,89.27078288,657.3485087
52689,80.96536244,84.47692163,55.20599193,9.604640573,8.216682035,3.343088882,12.26005357,10.42635811,11.35516875,3.072714087,24.49202185,79.51771317,77.05462179,79.58419094,79.22588461,81.54333209,81.27582957,82.86937199,82.61614106,85.43687515,84.6058228,87.11225343,86.77922695,89.38129421,89.38129421,656.4629206
52699,80.94743392,84.45733813,55.48526938,9.408800953,8.236445066,2.728015994,12.52224444,11.54051429,11.04924864,3.072835488,24.59447195,79.46466461,77.0103901,79.51028419,79.17574688,81.50974526,81.187402,82.87809576,82.56575638,85.26145889,84.53794806,87.0562155,86.70661087,89.40617941,89.40617941,656.9795137
52709,80.92105563,84.41509953,55.53625462,9.799675988,8.673516293,3.621593589,12.46936748,10.46305765,10.50904362,3.072851284,24.68968065,79.43280809,76.9135417,79.33226187,79.08055891,81.36976005,81.16180639,82.71636095,82.4942575,85.14803105,84.48433988,86.92346371,86.58798882,89.2219824,89.2219824,656.4660389
52719,80.90566633,84.41463693,52.86335721,9.447960642,7.512866448,3.582672309,11.94052166,10.58848554,9.790850614,3.072937752,24.79249382,79.38789941,76.85239185,79.35193579,79.02311965,81.35349329,81.05063135,82.62866753,82.44350892,85.15191355,84.41431004,86.74716918,86.55400191,89.00229333,89.00229333,654.1460477
52729,80.89842307,84.45418378,56.57102059,9.854245318,8.927350448,3.115138537,12.347559,11.4633167,10.86341059,3.073064982,24.93765645,79.37242032,76.79672142,79.22458418,78.93849112,81.28898766,80.99015759,82.54578955,82.37630556,84.95923205,84.30833462,86.91139899,86.5416399,88.96817159,88.96817159,657.1832405
52739,80.8963125,84.40189875,54.90607905,10.30844595,8.401151749,2.839518245,12.48120081,11.19594118,9.679821118,3.073061538,25.08630049,79.32931862,76.72751401,79.23810611,78.86697055,81.06165292,80.92220177,82.50692308,82.29870836,84.95954675,84.30932118,86.74901543,86.33916247,88.82475283,88.82475283,656.8620589
52749,80.87977957,84.41832584,54.9196574,9.885592799,8.359764456,2.914807275,12.37593339,10.77596237,10.6075971,3.073175606,25.12038193,79.30218894,76.66395293,79.04227795,78.84118475,81.07368965,80.85030012,82.4840356,82.23776187,84.93060014,84.19571994,86.58268782,86.33754324,88.6749206,88.6749206,656.0741766
52759,80.8770691,84.38308622,54.7715288,9.893343249,8.176066741,3.343563838,12.21449808,10.89013318,10.25392371,3.073204821,25.1648305,79.31770642,76.61685787,79.01970368,78.75174732,81.04130857,80.76420034,82.4559013,82.14515178,84.94366787,84.13443027,86.54287618,86.24082029,88.70123016,88.70123016,658.0064632
52769,80.85779943,84.30247771,53.65210659,9.754011983,8.268514325,3.435678108,11.46900216,11.26963948,9.455260538,3.073366437,25.04993926,79.32513958,76.55420502,78.97380499,78.65937367,80.95876019,80.6655394,82.26228864,82.06572389,84.80349454,84.0789365,86.59603289,86.16266918,88.39231654,88.39231654,656.2997313
52779,80.84531663,84.31280402,54.62971594,9.99975155,8.591889093,3.18247097,11.68128006,11.32031554,9.854008726,3.073486419,25.00617047,79.32293541,76.51368528,79.01736877,78.62561666,80.85068144,80.64072827,82.20232249,82.01874426,84.65838368,83.98692464,86.45265252,86.08136854,88.66431587,88.66431587,656.4296591
52789,80.82580317,84.38577785,55.79137716,10.20721173,8.684096591,2.7482086,12.31934234,11.02549987,10.80701802,3.07353925,24.94346256,79.30648065,76.44673384,78.78470248,78.55836513,80.85548794,80.54011249,82.13862324,81.92840641,84.73710918,83.88983592,86.40704646,86.03867948,88.49043334,88.49043334,655.3403443
52799,80.80206313,84.36389326,56.19674015,9.95290683,8.464579671,3.692323336,11.95802232,11.39096608,10.73794191,3.073684871,24.85854832,79.30069583,76.4200795,78.79713659,78.50760135,80.77650879,80.49068121,82.11201577,81.8901587,84.62223813,83.820894,86.22759798,85.93676859,88.48127476,88.48127476,654.0940766
52809,80.78930564,84.33470931,55.35699126,10.33186701,8.367836262,2.893387995,12.19857503,10.78749918,10.77782578,3.073894415,24.8061695,79.29768085,76.37838431,78.84656421,78.43812484,80.67858933,80.39209389,82.06355305,81.77229955,84.45258012,83.7583078,86.21875355,85.88401101,88.31391545,88.31391545,654.4142187
52819,80.78497817,84.33575676,54.84653845,9.606881346,8.551655176,3.038220696,12.47430182,10.82377458,10.35170483,3.073902479,24.63571189,79.2965826,76.33928985,78.78742467,78.40815957,80.63787334,80.37958067,82.01947071,81.72956243,84.37958553,83.67479851,86.08142342,85.81457725,88.224932,88.224932,655.411025
52829,80.76077948,84.27594348,55.45255125,9.947207519,8.596461783,3.801392518,12.26577573,10.91319452,9.928519185,3.073974242,24.55233571,79.26089537,76.2851667,78.61594803,78.34204173,80.6299352,80.27271498,81.88347735,81.70796749,84.42069224,83.66125795,85.97982143,85.68788954,88.00580191,88.00580191,654.9755069
52839,80.74365634,84.31097875,55.10998665,9.807682223,8.248862953,3.083067768,12.81528524,10.98628865,10.16879982,3.07412692,24.50407101,79.2523014,76.25197453,78.6026956,78.29384041,80.56224979,80.28694942,81.7819762,81.62191534,84.27031844,83.52053654,86.04762037,85.67771789,88.08103546,88.08103546,655.6272249
52849,80.7353485,84.27813207,55.42451713,10.40557766,8.747554971,2.957789896,12.3559253,10.38201197,10.57565733,3.074179889,24.470321,79.26117754,76.22148695,78.62081524,78.25885619,80.4048266,80.18660418,81.79107906,81.57124791,84.24739831,83.48463188,85.9758469,85.5967655,87.90632815,87.90632815,655.1501299
