Timestamp,exp_inlet,exp_outlet,exp_heatgen,heatgen_m6,heatgen_m5,heatgen_m4,heatgen_m3,heatgen_m2,heatgen_m1,exp_flowrate,m6_in,m6_out,m5_in,m5_out,m4_in,m4_out,m3_in,m3_out,m2_in,m2_out,m1_in,m1_out,Tamb,DNI,m2_T_WB,m3_T_WB
52670,70.32541773,75.82413283,61.30996835,10.01690177,8.58795612,6.512407884,11.01377704,15.45697796,9.721947567,1.578055299,67.77471585,69.30179841,69.08869652,70.39793547,70.24394636,71.23676676,70.98409648,72.66315325,72.20598552,74.56241089,74.34201622,75.82413283,27.47501151,627.928692,95.48007662,83.27459928
52680,70.37579766,75.76866326,59.89051409,10.28638994,8.813074649,5.387288051,11.33106894,14.66142429,9.411268222,1.577887937,67.79637209,69.3647046,69.1198336,70.46353451,70.32409512,71.14547745,71.00493047,72.7325418,72.17512461,74.41050443,74.33375772,75.76866326,27.46707299,626.3737158,95.51735594,83.3054714
52690,70.39702287,75.91786665,61.94911125,9.827459563,8.880200711,5.814153973,11.01796495,15.81273893,10.59659312,1.577822168,67.82617268,69.32459602,69.14352518,70.49751702,70.3766553,71.26315745,71.03980598,72.71974939,72.23080739,74.64182491,74.30217111,75.91786665,27.34000288,625.3166231,95.47286491,83.33969204
52700,70.41402655,75.9004076,62.25473701,9.978031549,9.047174573,5.727355251,11.42550965,16.14227293,9.934393062,1.577763931,67.84526461,69.36670229,69.16903863,70.54854041,70.35963842,71.23293833,71.06262718,72.8047745,72.29860485,74.75995829,74.38562386,75.9004076,27.40844935,625.9392372,95.44079051,83.29857988
52710,70.45261641,75.9260082,61.18393143,9.682719771,8.782345154,5.970569815,11.17080725,15.52051931,10.05697013,1.577656369,67.86570681,69.34221638,69.18345877,70.52267099,70.38882814,71.29927517,71.12180365,72.8252304,72.26915964,74.63587021,74.39242952,75.9260082,27.43492507,624.5058735,95.38302344,83.33461346
52720,70.46836255,75.80638102,59.79391453,9.503425021,8.958156901,5.838280496,11.03694625,14.92281083,9.534295038,1.577604644,67.87814552,69.3273621,69.20211796,70.56818435,70.4068126,71.29711614,71.08383654,72.76690611,72.29676291,74.57240405,74.35245693,75.80638102,27.44811632,623.6337979,95.49284539,83.30420492
52730,70.50035627,75.96254629,61.17701615,9.605730138,8.809384694,5.786569525,11.29892569,15.05400937,10.62239673,1.577513807,67.89407962,69.35898149,69.2242678,70.56772466,70.42582512,71.30829385,71.11560411,72.83872324,72.28175791,74.57753825,74.34259981,75.96254629,27.51689978,625.459024,95.57620921,83.35405844
52740,70.54560492,75.87286049,59.33358032,9.719701258,8.319914081,5.577690769,11.39622549,14.88249518,9.437553544,1.577376446,67.93297293,69.4153848,69.25004925,70.5189709,70.4415303,71.29221848,71.1322032,72.87031217,72.31558585,74.58540741,74.43348071,75.87286049,27.63951635,625.6180556,95.67055664,83.46771241
52750,70.5468308,76.07568484,62.24844098,9.822176598,9.093223546,5.677445748,11.53114953,15.46926636,10.6551792,1.577371719,67.96687313,69.46491864,69.26851226,70.65538029,70.45394707,71.3198521,71.15267573,72.91136807,72.32352474,74.68284549,74.45059256,76.07568484,27.64912456,623.3874548,95.63498275,83.48093346
52760,70.58593335,75.94293603,61.03750629,9.639515149,9.311086655,5.527276467,11.41427743,15.03820146,10.10714913,1.577243754,67.99178496,69.46209083,69.29329522,70.71350622,70.5342322,71.37730231,71.1946849,72.93569354,72.32099828,74.61476053,74.40130239,75.94293603,27.58832887,622.8781377,95.65909006,83.44496446
52770,70.5944398,76.06510516,62.11570748,9.421939339,8.723974655,6.023100462,11.54759107,15.55280377,10.84629819,1.577216706,68.00604176,69.44318566,69.31568219,70.64636438,70.52147625,71.44018966,71.18260133,72.94397437,72.35568483,74.72797955,74.41070147,76.06510516,27.58561964,622.5278523,95.58746844,83.42141076
52780,70.62600104,75.98254489,59.37207828,9.547634451,8.481386563,5.28188531,11.2535581,15.11042884,9.697185012,1.577132047,68.02030563,69.47670018,69.33672802,70.63047729,70.51901786,71.32471576,71.21102726,72.92764311,72.39082089,74.69576316,74.50333793,75.98254489,27.59431862,622.8978867,95.68701457,83.45647281
52790,70.64602561,76.0981053,59.81394859,9.632146074,8.640957286,5.384363566,10.58270262,14.79303356,10.78074549,1.577069261,68.03844917,69.5077936,69.34847365,70.6666163,70.52874719,71.3501098,71.26126304,72.87561098,72.34908044,74.60569712,74.45354673,76.0981053,27.65337219,622.5663109,95.65833909,83.43765056
52800,70.64333108,76.17014427,62.12856896,9.48634004,8.755424555,6.062190622,11.74313034,15.25664277,10.82484064,1.577082644,68.05123464,69.49832468,69.38674359,70.72233641,70.53388616,71.45864067,71.22455158,73.01590281,72.37793849,74.70525711,74.51887318,76.17014427,27.63913317,623.2138712,95.72659528,83.49992605
52810,70.67474477,76.22616205,60.83745651,9.556818628,8.725551323,5.532201982,11.0412372,15.0313074,10.95033999,1.576989718,68.0756692,69.53359627,69.39958317,70.73069742,70.61767268,71.46163,71.30452691,72.98890738,72.42433958,74.71741962,74.55564828,76.22616205,27.65886886,621.1069616,95.61924396,83.54344109
52820,70.68307353,76.18929085,62.05453663,9.74041051,9.007068645,6.592701597,11.21267853,15.35375835,10.147919,1.576968658,68.09858996,69.58454448,69.43432773,70.80840682,70.65129229,71.65704607,71.33008729,73.04064459,72.44967363,74.791976,74.64116861,76.18929085,27.62908763,621.3148462,95.7539944,83.52665367
52830,70.68648837,76.17301468,61.05852263,9.444611644,9.328257882,5.724225278,10.9822834,15.32278748,10.25635695,1.576953911,68.11648372,69.55732593,69.4406532,70.86374483,70.64866422,71.52193521,71.3408871,73.016312,72.49112913,74.82872858,74.608335,76.17301468,27.61241762,620.8304752,95.71921195,83.5944784
52840,70.71500551,76.1742266,61.60719443,9.651184713,9.597676616,5.747397332,11.28093145,15.54493895,9.785065373,1.576874595,68.14008191,69.61251235,69.46536981,70.92963681,70.66397661,71.54082676,71.34344202,73.06451435,72.4896559,74.8612654,74.68137068,76.1742266,27.50681874,623.3489961,95.72416875,83.62940007
52850,70.73472164,76.12658852,60.068384,9.216280414,9.15715812,6.046348242,10.83305583,15.35503506,9.460506334,1.576801031,68.16024812,69.56639311,69.46941995,70.86654454,70.670488,71.59299056,71.38038889,73.0332083,72.48632017,74.82906633,74.68318153,76.12658852,27.51198985,623.1275991,95.82318855,83.64757176
52860,70.74653367,76.08156478,60.23106812,9.83938661,8.807807957,5.601762875,11.32262441,15.27839131,9.38109496,1.576764327,68.17909099,69.68033939,69.4895164,70.83337127,70.70311453,71.55780577,71.39734731,73.12490132,72.53147214,74.86257888,74.65024041,76.08156478,27.5822093,622.0060622,95.8407084,83.6728088
52870,70.76158053,76.10421522,61.06646909,9.752339634,8.908743905,6.125228669,11.29439956,15.87917263,9.106584699,1.576716283,68.19151592,69.67952843,69.49449271,70.85378934,70.66489447,71.5994822,71.4150786,73.1383787,72.52055898,74.94340401,74.71473203,76.10421522,27.5537749,621.7524431,95.80067479,83.71132704
52880,70.80484177,76.16737913,61.56110304,9.768962545,8.985685882,5.700865183,11.46209554,15.77518199,9.868311898,1.576584542,68.21530085,69.70597424,69.53440371,70.90555471,70.68129892,71.55120992,71.41111654,73.16014984,72.55463838,74.96181764,74.66154574,76.16737913,27.63274643,622.2627996,95.73607637,83.68265904
52890,70.79473187,76.37833823,61.98911753,9.742843372,9.154545777,5.275636326,11.22183405,15.64649182,10.94776618,1.576618103,68.22870335,69.7153595,69.53705132,70.93393939,70.73497489,71.53998189,71.42293902,73.1352737,72.53490801,74.92239925,74.70782345,76.37833823,27.61119436,623.0257357,95.81470394,83.71479796
52900,70.82672035,76.23422615,60.77017964,10.22824372,8.840097085,5.402889597,10.90434511,15.48565883,9.908945301,1.576516789,68.23204446,69.79286793,69.54039298,70.88938616,70.72623028,71.55070779,71.46723385,73.13122995,72.54429037,74.90739203,74.72212742,76.23422615,27.55278481,623.1681366,95.79443962,83.63931083
52910,70.8563578,76.25132617,61.95239232,9.823836777,8.984753837,5.871853452,11.57385497,15.3821246,10.31596869,1.576425595,68.2403317,69.73952965,69.55615716,70.92730417,70.69611083,71.59220375,71.39616278,73.16242784,72.55490252,74.90234071,74.67702486,76.25132617,27.52955777,623.0413271,95.82458594,83.67292853
52920,70.87051063,76.26167175,61.68673643,9.772334294,8.990356614,5.478663403,11.21575726,15.74972693,10.47989794,1.576383097,68.26518237,69.75656082,69.57367012,70.94570916,70.7606211,71.59673255,71.42911336,73.14077592,72.52541777,74.92901989,74.66231037,76.26167175,27.49070605,623.0787463,95.82964087,83.7688914
52930,70.87363409,76.309321,62.30386547,10.21668432,8.773273701,5.810040911,11.14679619,15.97103713,10.38603322,1.576377864,68.28935004,69.84854695,69.58485254,70.9237665,70.77023506,71.65692173,71.44275487,73.14389876,72.56009244,74.99747731,74.72427927,76.309321,27.4915426,622.2877457,95.89627338,83.68368173
52940,70.88827312,76.2362459,60.06722399,9.588574865,8.711391285,5.792263414,10.64500415,15.35918346,9.970806819,1.576329036,68.31277284,69.77615753,69.60218022,70.93169131,70.77278861,71.65678959,71.46365917,73.08827349,72.56734474,74.9114255,74.71452591,76.2362459,27.54090333,622.861507,95.83739196,83.73426004
52950,70.93386971,76.16548093,61.33955691,9.641008039,9.162246237,6.200840096,10.79800348,16.25210182,9.285357242,1.576195487,68.32975135,69.80126293,69.62763874,71.02607668,70.77653371,71.72297084,71.50321059,73.15131492,72.58630558,75.06687151,74.7482525,76.16548093,27.50146337,624.9995992,95.77696895,83.77917747
52960,70.92144453,76.19758517,60.30187876,9.844280729,8.470301535,5.332943907,10.74985613,15.98564115,9.918855308,1.57622778,68.33470733,69.83721373,69.64565407,70.93845368,70.79790338,71.61185644,71.48921962,73.12994159,72.56202247,75.00186839,74.68369665,76.19758517,27.46609082,623.2627241,95.90332098,83.79435493
52970,70.94604387,76.23358995,61.15442204,10.04677624,9.027073093,5.378130596,10.92086305,15.60373637,10.1778427,1.576151299,68.34396479,69.87745195,69.64473954,71.02258457,70.80795558,71.62884519,71.48136777,73.14827095,72.54924838,74.93092075,74.6800975,76.23358995,27.49517262,623.3074192,95.78849837,83.83674136
52980,70.96903661,76.25210227,61.04295085,9.936215994,8.641029488,5.769331954,11.14317946,15.82729546,9.725898485,1.576079555,68.36117745,69.87785831,69.66460243,70.98358383,70.81058221,71.69122283,71.49048416,73.19139797,72.55724508,74.9731503,74.76752462,76.25210227,27.41068855,623.1681366,95.93915379,83.78489704
52990,71.0032685,76.33331409,61.69254705,9.767631194,8.87514194,5.140103393,10.9681767,16.42601277,10.51548106,1.576002432,68.39924762,69.89026838,69.70331699,71.0581,70.84817183,71.63280433,71.51464358,73.1889266,72.57222772,75.07964486,74.72813468,76.33331409,27.5075329,624.5755148,95.7762809,83.73471129
53000,71.02712357,76.46411736,61.50134669,9.796821793,8.512452142,5.394828122,11.20051503,15.51910914,11.07762047,1.575898776,68.41958626,69.9151613,69.7016583,71.00116249,70.8637465,71.68731668,71.50985219,73.21971392,72.62942106,74.99855595,74.77301661,76.46411736,27.61703594,623.3146952,95.78745453,83.8172734
53010,71.04636621,76.37617837,61.79887035,10.12552336,8.79504025,6.024943871,10.92891224,15.687076,10.23737463,1.575836587,68.43118591,69.97700127,69.70836919,71.05106604,70.84964236,71.76944181,71.51700916,73.18547407,72.5752644,74.97013548,74.81328721,76.37617837,27.72931533,622.350111,95.94045359,83.86494897
53020,71.06831761,76.36903717,60.91082339,9.832324537,8.570280771,5.643536363,10.84774759,15.3843651,10.63256903,1.575759046,68.45793213,69.95906009,69.74890307,71.05735135,70.86040395,71.72201813,71.53761674,73.19377213,72.63480607,74.9835793,74.74573369,76.36903717,27.77363992,625.2386664,95.87124537,83.83361667
53030,71.07115747,76.36494009,61.5210016,9.985563171,8.419261984,5.444155795,11.17159385,16.28266081,10.21776599,1.575751038,68.47849711,70.00302818,69.73898457,71.02438293,70.86951044,71.70068887,71.53844234,73.24404889,72.63742175,75.12335288,74.8049578,76.36494009,27.69081678,621.2316924,95.84464852,83.87273989
53040,71.11435434,76.48823103,62.48160445,9.938946629,8.837794944,5.263426953,11.33924317,16.27849969,10.82369306,1.575631993,68.51194112,70.02946973,69.77569754,71.12509674,70.9409077,71.74455433,71.58544154,73.3167745,72.63764891,75.12313252,74.83561486,76.48823103,27.69196577,622.5257735,95.79118113,83.86871695
53050,71.16722039,76.39676566,60.92541525,9.934658653,9.121062687,5.372724786,11.05512556,15.32419194,10.11765162,1.575451217,68.53472264,70.05177059,69.81245633,71.20526608,70.96020426,71.78063316,71.59377113,73.28191726,72.6732776,75.01332116,74.85177422,76.39676566,27.7056934,623.7876325,96.00932014,83.91556662
53060,71.20197344,76.37915356,61.35595514,9.830604307,9.026710119,5.233178833,11.44565506,15.77894872,10.04085811,1.575357324,68.56925753,70.07050558,69.82774158,71.2062256,70.98220133,71.78136884,71.63255085,73.38043601,72.67110423,75.08073393,74.84579729,76.37915356,27.71170266,622.8906108,95.88086138,83.90292435
53070,71.22437211,76.39573012,59.70559367,9.259278375,8.743502124,5.287191295,11.25617869,15.69770472,9.46173847,1.575294566,68.59555276,70.00960901,69.84499588,71.18028394,70.97662515,71.78407316,71.6466684,73.36568678,72.73086931,75.1281876,74.95075462,76.39573012,27.67681137,621.3418711,95.84070455,83.89836478
53080,71.24497217,76.62889141,61.19469905,9.597365399,8.504279016,5.867229643,11.03008297,15.11838749,11.07735452,1.575233114,68.61112804,70.07687336,69.86783786,71.16664297,70.9911831,71.88724822,71.68002345,73.36457872,72.74408236,75.05301869,74.93711666,76.62889141,27.68171543,623.5433682,95.94919843,83.98488369
53090,71.3071755,76.55146073,61.09179557,9.827338009,8.873940278,5.355198084,11.13862421,15.74500964,10.15168535,1.575045754,68.64452501,70.14557114,69.88931404,71.2447364,71.01064196,71.82860501,71.70283772,73.40417217,72.77025119,75.17517363,75.00087318,76.55146073,27.66034128,621.3231615,95.89727462,83.96975172
53100,71.35929723,76.61543178,61.91625828,9.818740264,9.02106949,5.603727458,11.07309203,16.03502407,10.36460497,1.57489965,68.69196781,70.19183983,69.90585534,71.28387832,71.04486125,71.90086455,71.7627899,73.45427175,72.78790637,75.23735338,75.03217562,76.61543178,27.57457711,621.149578,95.86239095,84.08033907
53110,71.38155881,76.56810201,60.47188382,9.450678589,8.572289017,5.604904245,11.06230644,15.64463644,10.13706908,1.574822924,68.70677482,70.15049352,69.95721916,71.26675201,71.0718234,71.92804817,71.75372068,73.4436373,72.79338275,75.18331212,75.01952789,76.56810201,27.51670675,622.1027285,95.92925105,84.0653188
53120,71.40976734,76.47480759,60.56447958,9.389295318,8.899976057,5.298441982,10.96063124,16.34534986,9.670785128,1.574740495,68.74143064,70.1758473,69.95991573,71.31957836,71.11346088,71.92291177,71.79848827,73.47296026,72.81263729,75.30974079,74.99738731,76.47480759,27.48724784,621.2389683,95.9605343,84.06471802
53130,71.45494662,76.50789621,60.06407362,9.570094988,8.47289077,5.642171323,11.15882837,15.95873885,9.261349321,1.574601718,68.77856492,70.24073148,70.00890806,71.30343831,71.12104328,71.98308218,71.81569287,73.52059398,72.84192392,75.28017916,75.09290135,76.50789621,27.50192622,624.2085986,96.02035176,84.10875027
53140,71.48281286,76.6626259,60.69936654,9.763936722,8.324583104,5.879181841,11.13341916,15.57579945,10.02244626,1.574531389,68.7954673,70.28731659,70.00253306,71.27446095,71.12876855,72.02705922,71.83527815,73.5363731,72.87605244,75.25590659,75.13127848,76.6626259,27.44211006,620.7130205,96.06819985,84.0729275
53150,71.53712368,76.72162671,61.20560345,9.68988874,8.666374577,5.336683992,10.89063272,15.56831335,11.05371007,1.574367533,68.81996346,70.30065291,70.04857177,71.3728604,71.19718065,72.01266697,71.85736241,73.52153477,72.8925408,75.2714987,75.03253488,76.72162671,27.39964275,618.5603763,96.08106434,84.15553722
53160,71.57217384,76.73765223,61.92895434,9.727254192,8.763853242,5.337765567,11.23979909,16.12359835,10.7366839,1.574257522,68.83793846,70.32444151,70.08027067,71.41954837,71.21634243,72.03205102,71.88144616,73.59909385,72.90006401,75.36404591,75.09688978,76.73765223,27.36710296,620.370011,96.15041126,84.11426156
53170,71.622792,76.56406106,59.76590278,9.647831596,8.771823861,5.6477011,10.57115555,16.17485735,8.952533325,1.574118405,68.8665351,70.34103122,70.11925864,71.45987287,71.23003596,72.09318467,71.92467805,73.54028751,72.94351636,75.41555002,75.19582867,76.56406106,27.41470931,619.5218422,96.02257972,84.17499116
53180,71.65382822,76.82734956,61.03166676,9.312306169,8.744905459,5.093878388,11.52648796,15.94985633,10.40423245,1.574020049,68.91138439,70.33469047,70.13328944,71.4698732,71.28971931,72.0682749,71.9078241,73.66954886,72.9635849,75.40138356,75.23715192,76.82734956,27.42045672,619.5696556,96.12916671,84.20663283
53190,71.70720787,76.79189082,60.89618135,9.395753987,8.686887747,5.525248261,11.47260148,15.60719061,10.20849927,1.573862152,68.94234998,70.37855441,70.17436804,71.50221748,71.27439574,72.11896724,71.95113235,73.70479694,72.97377264,75.3594371,75.23145278,76.79189082,27.42217245,619.8056046,96.13664745,84.21017423
53200,71.77290769,76.79493021,60.71578616,9.494126642,8.410595409,5.206890472,11.3160166,15.97699858,10.31115846,1.573668354,68.96681523,70.41823532,70.18792819,71.47370281,71.3430077,72.13901408,71.98594902,73.71589158,73.02939674,75.4718896,75.21860592,76.79493021,27.50216591,617.2205606,96.0540341,84.22974516
53210,71.78121063,76.87953266,61.04058139,9.323607663,8.688562127,5.635681625,10.72888036,15.97086535,10.69298426,1.573640341,69.00230043,70.42767769,70.20294738,71.53123996,71.33944989,72.2010233,72.01640607,73.65661903,73.01688886,75.45848757,75.24480743,76.87953266,27.46341323,616.8557233,96.10615475,84.2009457
53220,71.83440942,76.81681923,60.92438722,9.524540906,8.6305354,5.643859638,11.07606928,16.14628647,9.903095521,1.573479921,69.04337304,70.4996171,70.25973678,71.57929286,71.39578407,72.25869569,72.05147762,73.74494087,73.07612432,75.54479277,75.30269649,76.81681923,27.50917709,615.7393834,96.04699194,84.28243562
53230,71.88001996,76.95349281,60.5154295,9.948595456,8.304812776,5.318455361,11.00188464,15.43657286,10.50510841,1.57333816,69.08152245,70.6027389,70.29573096,71.56560045,71.4058135,72.21904607,72.08030389,73.76257632,73.13627526,75.4966455,75.34718126,76.95349281,27.55659904,615.6593479,96.10985323,84.27746212
53240,71.9301098,76.83777357,60.31479472,9.347745956,8.792736874,5.20230418,11.17048089,16.04662277,9.75490405,1.573181101,69.11504962,70.54453428,70.3209854,71.66559644,71.44225428,72.23780586,72.13285442,73.84107704,73.14988735,75.60378385,75.3460251,76.83777357,27.63892258,615.3360875,96.04849454,84.22777538
53250,71.96771506,76.88723353,60.44325698,9.523294525,9.026286796,5.352667598,11.00591234,15.66667077,9.868424953,1.57308315,69.13644508,70.59286582,70.35210647,71.7325186,71.49597424,72.31457079,72.14203928,73.82520039,73.20539027,75.60133258,75.37803115,76.88723353,27.77641822,614.1220419,96.06355265,84.32179359
53260,72.0360813,76.9960923,60.6899902,9.964281881,8.867022542,5.08564753,10.9326976,15.72599385,10.11434679,1.572871869,69.1874997,70.71156641,70.38914997,71.74538758,71.5612104,72.3390754,72.22584509,73.89803389,73.24152903,75.64686682,75.44907271,76.9960923,27.80083299,613.8725805,96.08217165,84.28806116
53270,72.05913618,76.8645292,58.70640111,9.866010814,8.221352717,5.258013766,10.6044709,15.74422002,9.012332901,1.572793058,69.22586619,70.73497766,70.41892347,71.67646697,71.57710503,72.38137426,72.23547305,73.85753987,73.24757615,75.65582236,75.48599685,76.8645292,27.7678022,615.0585617,96.05829225,84.3011072
53280,72.07920108,77.28198576,62.16539618,9.896707616,8.459457445,5.370440944,10.70791094,15.94545567,11.78542356,1.572731564,69.24674344,70.76060951,70.46070218,71.75471692,71.59828975,72.41978803,72.23853069,73.8764838,73.26450676,75.70362947,75.47920917,77.28198576,27.77133783,613.1543395,96.07689893,84.31455948
53290,72.13924584,76.87370009,59.96729139,9.777255296,8.964574966,4.939754286,10.81342006,16.35165551,9.120631275,1.57254952,69.28831748,70.78408446,70.49166106,71.86310068,71.65677059,72.41247566,72.27239297,73.92667694,73.29411531,75.7956626,75.4783863,76.87370009,27.7592225,611.1628058,96.27341629,84.40092001
53300,72.16843599,76.98254467,59.62935169,9.44932069,8.588150365,5.464582277,10.76456358,15.90326409,9.459470688,1.572466743,69.32823095,70.77390518,70.53003265,71.84395436,71.6541842,72.49022375,72.31187645,73.95877283,73.32419824,75.75727673,75.53531757,76.98254467,27.69548394,612.0941285,96.26670961,84.49519532
53310,72.19504048,77.12371062,60.37291045,9.451158144,8.633026873,5.325347691,10.70109904,15.82053414,10.44174456,1.572383863,69.35189439,70.79792594,70.54343657,71.86429367,71.66221557,72.47699622,72.33221495,73.96948804,73.31410404,75.73465307,75.52611888,77.12371062,27.67213843,613.5389259,96.41703606,84.49384718
53320,72.21851206,77.0840805,61.04815804,9.64449168,8.875408634,5.741919828,10.70502616,16.28489618,9.796415566,1.572320139,69.37408907,70.84976055,70.60160328,71.95959993,71.71075234,72.58930433,72.37672102,74.01466134,73.39619892,75.88789653,75.58516365,77.0840805,27.6527219,612.9412579,96.3205852,84.51866666
53330,72.26996603,77.2427108,60.73068096,9.901128127,8.601012398,5.27775471,10.71269058,15.60332051,10.63477465,1.572161536,69.41265516,70.92774656,70.63404165,71.95018661,71.76422264,72.57183574,72.42705549,74.06633388,73.42393056,75.8115834,75.61535527,77.2427108,27.66848279,613.5680297,96.37230122,84.56587759
53340,72.31276107,77.19756543,60.43639523,10.07458836,8.638301811,5.227577209,11.03930338,15.48213706,9.974487407,1.572032111,69.44688907,70.98865064,70.65849116,71.98045105,71.82917416,72.62917485,72.45687123,74.14626767,73.45352071,75.82282485,75.67112278,77.19756543,27.68639935,610.7543128,96.42708287,84.61172191
53350,72.3502351,77.21735991,60.14006126,9.465758419,8.506120559,5.320825607,11.26079964,15.71650749,9.87004954,1.571930866,69.45915267,70.90783544,70.68925703,71.99107245,71.80712322,72.6214466,72.48852679,74.21193083,73.50419381,75.90951967,75.70680259,77.21735991,27.69413358,611.9693978,96.40375894,84.66125329
53360,72.37465145,77.17263313,58.59418557,9.298141135,8.379936489,5.544226677,10.81432891,15.27715253,9.280399823,1.571853626,69.48727675,70.91037653,70.71636311,71.99892977,71.8771925,72.72574789,72.53688641,74.19204187,73.53285983,75.8710597,75.7522487,77.17263313,27.69173863,609.5392278,96.49551047,84.70455841
53370,72.40308118,77.2708739,60.77675401,9.732490149,8.489037549,5.530713948,11.05924738,15.91210231,10.05316267,1.571756834,69.53676725,71.02643678,70.75665936,72.05600417,71.90920392,72.75574329,72.54719037,74.23993535,73.55748369,75.99301391,75.73212176,77.2708739,27.68245577,608.9665059,96.43708096,84.66418507
53380,72.43064261,77.35079362,59.75390385,9.630190514,8.520753069,5.090413268,10.69032581,15.98586192,9.836359269,1.571680486,69.58082375,71.05490675,70.79720608,72.10146867,71.92602494,72.70520907,72.57945069,74.21580746,73.64389132,76.09083016,75.84515259,77.35079362,27.66492327,610.0495843,96.4858548,84.79291922
53390,72.49495229,77.42158913,60.10379394,9.213056526,8.939214592,5.450808013,10.73135532,15.64187396,10.12748553,1.571486732,69.62890333,71.03930994,70.81273588,72.18122063,71.96639266,72.80084491,72.65427683,74.29711647,73.68246449,76.07704467,75.87119459,77.42158913,27.70850874,609.75127,96.41312274,84.75430769
53400,72.50226422,77.39891671,60.0965478,9.652516824,8.867393431,5.846813044,10.95772118,15.09935356,9.672749765,1.571457919,69.63260703,71.11031675,70.84959151,72.20710621,71.97795674,72.87304894,72.6152684,74.29279266,73.66516271,75.97673201,75.91810952,77.39891671,27.82485694,609.6057508,96.60908182,87.40001852
53410,72.55733259,77.771056,65.76810669,9.938577821,10.65382776,4.660811764,12.1387187,16.18346358,12.19270706,1.57128173,69.68438864,71.20606222,70.89303058,72.52421449,72.17311279,72.88671933,72.69718858,74.55572085,73.73678539,76.21459956,75.9042577,77.771056,27.95991481,612.1585727,96.68165215,89.29683937
53420,72.60649569,78.04935687,70.38464959,13.2876845,11.99563209,4.405965177,13.33134982,15.27162159,12.09239642,1.571141678,69.71387071,71.74849993,71.13959447,72.97638278,72.70495412,73.37960179,72.96810349,75.0094188,74.16140444,76.49981694,76.19775187,78.04935687,27.98558681,612.3695755,97.15130861,90.19009625
53430,72.6141764,78.70732895,73.57736662,13.68897497,13.4988514,3.857808759,13.71963032,14.88269754,13.92940363,1.571112562,69.742438,71.83855223,71.37823406,73.44523576,73.12749568,73.71821981,73.38168816,75.48249647,74.69288587,76.97178799,76.57439925,78.70732895,27.99766954,608.4312033,97.48893053,90.76181398
53440,72.6723626,78.93895094,72.50702518,13.47384503,12.56476457,4.713459024,13.96613153,15.32650647,12.46231855,1.570907508,69.77093816,71.83438009,71.52728569,73.45150718,73.30404963,74.02588879,73.72113481,75.85996758,75.10078709,77.44795347,77.03041847,78.93895094,27.9959702,608.8074743,97.82113743,91.08632408
53450,72.69049805,79.65935204,74.82856686,11.03552151,14.76546517,5.443511498,14.88523731,14.32742088,14.37141049,1.570767329,69.79754682,71.48772433,71.37399834,73.63544627,73.27027196,74.10398886,73.86882356,76.14861554,75.44559426,77.63995224,77.4582567,79.65935204,27.99863176,608.388587,98.17993985,91.2903054
53460,72.73211466,79.59355031,74.56267858,10.65858711,14.1953409,5.574251048,16.00062714,14.64246131,13.49141108,1.570549616,69.81680752,71.44948084,71.22919837,73.40362864,73.15122655,74.00508559,73.81735562,76.26831809,75.51316213,77.75608192,77.52694742,79.59355031,28.09701684,609.7990834,98.21356111,91.33783191
53470,72.76060784,79.92933107,76.03530797,10.0005865,13.72326507,5.501979836,16.17823013,15.62504676,15.00619967,1.570349179,69.85480462,71.38688149,71.18876568,73.29115208,73.12333092,73.96622709,73.82056286,76.29904672,75.4930994,77.88683628,77.63040076,79.92933107,28.14362864,608.9935309,98.26039152,91.4112318
53480,72.81303571,79.73558163,74.93825542,10.12391543,14.42633067,5.163731169,15.77541874,15.45743742,13.99142199,1.570086977,69.87959075,71.43082047,71.17853732,73.38900154,73.12138341,73.91259243,73.75372632,76.1709036,75.53702054,77.90547535,77.59175598,79.73558163,28.18900033,608.8126714,98.21823673,91.40980542
53490,72.83348767,80.0951063,77.40223705,10.09613765,13.24609124,5.710593606,15.85219403,16.58995608,15.90726444,1.569881478,69.91026563,71.45744162,71.18444528,73.21433384,73.1375835,74.01269967,73.79140645,76.22066552,75.4679713,78.01028823,77.657408,80.0951063,28.17938036,608.5029235,98.15122405,91.41111892
53500,72.8744764,79.92035004,75.14685093,9.547477743,13.67770385,5.550626409,15.93888846,15.65020411,14.78195034,1.569647673,69.94277965,71.40609454,71.20015067,73.29649363,73.0915279,73.9422567,73.76907041,76.21197874,75.52529054,77.92395303,77.65476234,79.92035004,28.13802952,606.9375531,98.13392515,91.35445519
53510,72.89572399,80.07230682,76.65121736,9.895799736,14.23195609,5.377604752,15.87831509,15.69476746,15.57277422,1.569432244,69.97838922,71.49529863,71.22632482,73.40791587,73.15506631,73.97938971,73.75988627,76.19384474,75.52192414,77.92774693,77.68518416,80.07230682,28.14433579,608.2555409,98.13535294,91.453431
53520,72.92763361,80.06796554,75.9394039,9.843571706,13.59197746,5.515438179,15.73580442,15.8179316,15.43468053,1.569195406,69.99675026,71.50588146,71.24883947,73.3326438,73.17556359,74.02114283,73.813275,76.22575232,75.53906399,77.96413234,77.70165393,80.06796554,28.13866212,604.9678473,98.35487225,91.64867454
53530,72.95332746,79.94953079,73.52414027,9.513482871,12.87807203,5.256451702,16.01255072,15.26429089,14.59929205,1.568998584,70.02751193,71.48621974,71.29288819,73.26749039,73.17731456,73.98328933,73.82531866,76.28053228,75.5204537,77.86093621,77.71101293,79.94953079,28.14207249,607.8657574,98.41041078,91.53303131
