722780,"PHOENIX SKY HARBOR INTL AP",AZ,-7.0,33.450,-111.983,337
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
10/05/1989,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,21.7,A,7,17.8,A,7,79,A,7,970,A,7,90,A,7,2.1,A,7,56300,A,7,1830,A,7,2.7,E,8,0.091,F,8,-9900.000,?,0,-9900,-9900,?,0
10/05/1989,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,21.7,A,7,17.2,A,7,76,A,7,969,A,7,110,A,7,3.1,A,7,56300,A,7,1830,A,7,2.6,E,8,0.091,F,8,-9900.000,?,0,-9900,-9900,?,0
10/05/1989,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,21.7,A,7,16.7,A,7,73,A,7,969,A,7,80,A,7,2.6,A,7,56300,A,7,1830,A,7,2.5,E,8,0.091,F,8,-9900.000,?,0,-9900,-9900,?,0
10/05/1989,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,21.1,A,7,16.7,A,7,76,A,7,970,A,7,140,A,7,3.6,A,7,56300,A,7,1830,A,7,2.5,E,8,0.091,F,8,-9900.000,?,0,-9900,-9900,?,0
10/05/1989,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,21.1,A,7,16.7,A,7,76,A,7,970,A,7,140,A,7,2.1,A,7,56300,A,7,1830,A,7,2.5,E,8,0.091,F,8,-9900.000,?,0,-9900,-9900,?,0
10/05/1989,07:00,42,763,4,1,13,2,1,9,4,1,13,500,1,13,100,1,9,500,1,13,110,1,21,9,A,7,7,A,7,21.1,A,7,16.1,A,7,73,A,7,971,A,7,270,A,7,2.1,A,7,56300,A,7,1830,A,7,2.4,E,8,0.091,F,8,-9900.000,?,0,-9900,-9900,?,0
10/05/1989,08:00,296,1367,65,1,9,3,1,6,60,1,13,6900,1,9,100,1,6,6900,1,13,2230,1,17,7,A,7,7,A,7,21.1,A,7,17.2,A,7,79,A,7,971,A,7,250,A,7,2.1,A,7,64400,A,7,3660,A,7,2.6,E,8,0.091,F,8,-9900.000,?,0,-9900,-9900,?,0
10/05/1989,09:00,561,1367,206,1,9,63,1,6,173,1,13,21800,1,9,6100,1,6,19300,1,13,4850,1,17,5,A,7,5,A,7,22.8,A,7,16.7,A,7,69,A,7,972,A,7,0,A,7,0.0,A,7,64400,A,7,77777,A,7,2.5,E,8,0.091,F,8,-9900.000,?,0,-9900,-9900,?,0
10/05/1989,10:00,784,1367,539,1,9,768,1,6,89,1,13,56400,1,9,76700,1,6,12300,1,13,2100,1,17,2,A,7,2,A,7,26.1,A,7,15.6,A,7,52,A,7,973,A,7,220,A,7,2.1,A,7,72400,A,7,77777,A,7,2.3,E,8,0.091,F,8,-9900.000,?,0,-9900,-9900,?,0
10/05/1989,11:00,949,1367,630,1,13,574,1,9,227,1,13,67300,1,13,59600,1,9,25800,1,13,6270,1,21,3,A,7,3,A,7,27.2,A,7,15.6,A,7,49,A,7,973,A,7,200,A,7,1.5,A,7,72400,A,7,77777,A,7,2.4,E,8,0.129,F,8,-9900.000,?,0,-9900,-9900,?,0
10/05/1989,12:00,1046,1367,517,1,9,358,1,6,232,1,13,55100,1,9,37400,1,6,26400,1,13,7520,1,17,8,A,7,8,A,7,27.2,A,7,15.6,A,7,49,A,7,973,A,7,100,A,7,3.1,A,7,72400,A,7,1830,A,7,2.4,E,8,0.091,F,8,-9900.000,?,0,-9900,-9900,?,0
10/05/1989,13:00,1066,1367,928,1,13,807,1,13,290,1,18,94900,1,13,80300,1,13,32100,1,18,9310,1,26,8,A,7,8,A,7,29.4,A,7,15.6,A,7,43,A,7,973,A,7,190,A,7,3.6,A,7,72400,A,7,2130,A,7,2.4,E,8,0.091,F,8,-9900.000,?,0,-9900,-9900,?,0
10/05/1989,14:00,1010,1367,755,1,9,701,1,6,247,1,13,79400,1,9,70100,1,6,27400,1,13,7210,1,17,6,A,7,6,A,7,30.6,A,7,15.0,A,7,39,A,7,972,A,7,190,A,7,3.1,A,7,72400,A,7,2130,A,7,2.3,E,8,0.091,F,8,-9900.000,?,0,-9900,-9900,?,0
10/05/1989,15:00,880,1367,550,1,9,633,1,6,139,1,13,58300,1,9,64300,1,6,16700,1,13,3570,1,17,6,A,7,6,A,7,30.6,A,7,15.0,A,7,39,A,7,972,A,7,180,A,7,2.6,A,7,72400,A,7,2130,A,7,2.3,E,8,0.091,F,8,-9900.000,?,0,-9900,-9900,?,0
10/05/1989,16:00,686,1367,482,1,9,640,1,6,166,1,13,51700,1,9,64200,1,6,19400,1,13,3500,1,17,3,A,7,3,A,7,30.0,A,7,14.4,A,7,39,A,7,972,A,7,140,A,7,3.6,A,7,72400,A,7,77777,A,7,2.2,E,8,0.091,F,8,-9900.000,?,0,-9900,-9900,?,0
10/05/1989,17:00,442,1367,152,1,9,210,1,6,89,1,13,17100,1,9,19500,1,6,10800,1,13,1680,1,17,4,A,7,4,A,7,28.9,A,7,14.4,A,7,41,A,7,972,A,7,140,A,7,2.6,A,7,72400,A,7,77777,A,7,2.2,E,8,0.091,F,8,-9900.000,?,0,-9900,-9900,?,0
10/05/1989,18:00,164,1367,22,1,13,2,1,9,21,1,13,2500,1,13,0,1,9,2500,1,13,800,1,21,6,A,7,6,A,7,23.3,A,7,14.4,A,7,58,A,7,974,A,7,20,A,7,5.2,A,7,56300,A,7,1830,A,7,2.2,E,8,0.091,F,8,-9900.000,?,0,-9900,-9900,?,0
10/05/1989,19:00,1,125,0,1,13,2,1,9,0,1,13,0,1,13,0,1,9,0,1,13,0,1,21,3,A,7,3,A,7,24.4,A,7,14.4,A,7,54,A,7,973,A,7,80,A,7,4.6,A,7,56300,A,7,77777,A,7,2.2,E,8,0.091,F,8,-9900.000,?,0,-9900,-9900,?,0
10/05/1989,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,A,7,2,A,7,23.9,A,7,15.6,A,7,60,A,7,974,A,7,80,A,7,6.2,A,7,56300,A,7,77777,A,7,2.4,E,8,0.091,F,8,-9900.000,?,0,-9900,-9900,?,0
10/05/1989,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,22.8,A,7,13.9,A,7,57,A,7,974,A,7,80,A,7,4.1,A,7,56300,A,7,77777,A,7,2.1,E,8,0.091,F,8,-9900.000,?,0,-9900,-9900,?,0
10/05/1989,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,22.8,A,7,14.4,A,7,60,A,7,975,A,7,100,A,7,4.1,A,7,56300,A,7,77777,A,7,2.2,E,8,0.091,F,8,-9900.000,?,0,-9900,-9900,?,0
10/05/1989,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,22.2,A,7,14.4,A,7,62,A,7,975,A,7,90,A,7,4.1,A,7,56300,A,7,77777,A,7,2.2,E,8,0.091,F,8,-9900.000,?,0,-9900,-9900,?,0
10/05/1989,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,22.2,A,7,13.9,A,7,59,A,7,975,A,7,100,A,7,3.1,A,7,56300,A,7,77777,A,7,2.1,E,8,0.091,F,8,-9900.000,?,0,-9900,-9900,?,0
10/06/1989,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,21.7,A,7,12.8,A,7,57,A,7,975,A,7,80,A,7,3.1,A,7,56300,A,7,77777,A,7,2.0,E,8,0.212,F,8,-9900.000,?,0,-9900,-9900,?,0
10/06/1989,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,20.6,A,7,13.3,A,7,63,A,7,976,A,7,0,A,7,0.0,A,7,56300,A,7,77777,A,7,2.1,E,8,0.212,F,8,-9900.000,?,0,-9900,-9900,?,0
10/06/1989,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,20.6,A,7,13.3,A,7,63,A,7,976,A,7,0,A,7,0.0,A,7,56300,A,7,77777,A,7,2.1,E,8,0.212,F,8,-9900.000,?,0,-9900,-9900,?,0
10/06/1989,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,20.6,A,7,12.2,A,7,59,A,7,976,A,7,110,A,7,3.1,A,7,56300,A,7,77777,A,7,1.9,E,8,0.212,F,8,-9900.000,?,0,-9900,-9900,?,0
10/06/1989,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,19.4,A,7,13.3,A,7,68,A,7,976,A,7,0,A,7,0.0,A,7,56300,A,7,77777,A,7,2.1,E,8,0.212,F,8,-9900.000,?,0,-9900,-9900,?,0
10/06/1989,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,20.0,A,7,12.2,A,7,61,A,7,977,A,7,90,A,7,2.6,A,7,56300,A,7,77777,A,7,1.9,E,8,0.212,F,8,-9900.000,?,0,-9900,-9900,?,0
10/06/1989,07:00,40,741,21,1,13,125,1,9,6,1,13,1500,1,13,6800,1,9,1100,1,13,150,1,21,0,A,7,0,A,7,20.0,A,7,12.2,A,7,61,A,7,977,A,7,100,A,7,3.1,A,7,56300,A,7,77777,A,7,1.9,E,8,0.212,F,8,-9900.000,?,0,-9900,-9900,?,0
10/06/1989,08:00,292,1368,161,1,9,583,1,6,32,1,13,16500,1,9,47900,1,6,6200,1,13,690,1,17,1,A,7,1,A,7,21.7,A,7,12.8,A,7,57,A,7,978,A,7,70,A,7,2.1,A,7,72400,A,7,77777,A,7,2.0,E,8,0.212,F,8,-9900.000,?,0,-9900,-9900,?,0
10/06/1989,09:00,557,1368,358,1,9,759,1,6,44,1,13,37500,1,9,72200,1,6,8000,1,13,1150,1,17,0,A,7,0,A,7,24.4,A,7,12.8,A,7,48,A,7,978,A,7,80,A,7,2.1,A,7,72400,A,7,77777,A,7,2.0,E,8,0.212,F,8,-9900.000,?,0,-9900,-9900,?,0
10/06/1989,10:00,780,1368,562,1,9,856,1,6,68,1,13,58400,1,9,84400,1,6,10100,1,13,1680,1,17,0,A,7,0,A,7,25.6,A,7,12.2,A,7,44,A,7,978,A,7,60,A,7,3.1,A,7,80500,A,7,77777,A,7,2.0,E,8,0.212,F,8,-9900.000,?,0,-9900,-9900,?,0
10/06/1989,11:00,945,1368,650,1,9,778,1,6,107,1,13,69000,1,9,78600,1,6,14600,1,13,2930,1,17,0,A,7,0,A,7,27.8,A,7,11.7,A,7,37,A,7,978,A,7,50,A,7,3.1,A,7,80500,A,7,77777,A,7,1.9,E,8,0.212,F,8,-9900.000,?,0,-9900,-9900,?,0
10/06/1989,12:00,1041,1368,792,1,9,919,1,6,85,1,13,81900,1,9,92000,1,6,11700,1,13,2590,1,17,0,A,7,0,A,7,29.4,A,7,11.7,A,7,33,A,7,978,A,7,360,A,7,2.1,A,7,96600,A,7,77777,A,7,1.8,E,8,0.212,F,8,-9900.000,?,0,-9900,-9900,?,0
10/06/1989,13:00,1061,1368,815,1,9,918,1,6,95,1,13,84000,1,9,91900,1,6,12500,1,13,2860,1,17,0,A,7,0,A,7,30.6,A,7,12.2,A,7,32,A,7,977,A,7,220,A,7,1.5,A,7,96600,A,7,77777,A,7,1.9,E,8,0.212,F,8,-9900.000,?,0,-9900,-9900,?,0
10/06/1989,14:00,1004,1368,767,1,9,884,1,6,113,1,13,78900,1,9,88200,1,6,14000,1,13,2730,1,17,1,A,7,1,A,7,32.2,A,7,11.7,A,7,28,A,7,976,A,7,190,A,7,2.6,A,7,112700,A,7,77777,A,7,1.8,E,8,0.212,F,8,-9900.000,?,0,-9900,-9900,?,0
10/06/1989,15:00,874,1368,642,1,9,875,1,6,76,1,13,66600,1,9,86900,1,6,10800,1,13,1950,1,17,1,A,7,1,A,7,31.7,A,7,10.0,A,7,26,A,7,976,A,7,270,A,7,3.6,A,7,112700,A,7,77777,A,7,1.7,E,8,0.212,F,8,-9900.000,?,0,-9900,-9900,?,0
10/06/1989,16:00,680,1368,485,1,9,688,1,6,137,1,13,49800,1,9,67200,1,6,16200,1,13,2830,1,17,0,A,7,0,A,7,32.8,A,7,10.0,A,7,25,A,7,975,A,7,170,A,7,2.1,A,7,112700,A,7,77777,A,7,1.7,E,8,0.212,F,8,-9900.000,?,0,-9900,-9900,?,0
10/06/1989,17:00,435,1368,260,1,9,632,1,6,54,1,13,26600,1,9,57400,1,6,8300,1,13,1100,1,17,1,A,7,0,A,7,32.2,A,7,9.4,A,7,25,A,7,975,A,7,240,A,7,2.1,A,7,112700,A,7,77777,A,7,1.6,E,8,0.212,F,8,-9900.000,?,0,-9900,-9900,?,0
10/06/1989,18:00,158,1368,44,1,13,283,1,9,10,1,13,4600,1,13,19800,1,9,2300,1,13,330,1,21,0,A,7,0,A,7,30.6,A,7,9.4,A,7,27,A,7,975,A,7,350,A,7,2.1,A,7,80500,A,7,77777,A,7,1.6,E,8,0.212,F,8,-9900.000,?,0,-9900,-9900,?,0
10/06/1989,19:00,1,103,0,1,13,0,1,9,0,1,13,0,1,13,0,1,9,0,1,13,0,1,21,0,A,7,0,A,7,29.4,A,7,8.9,A,7,28,A,7,975,A,7,0,A,7,0.0,A,7,56300,A,7,77777,A,7,1.6,E,8,0.212,F,8,-9900.000,?,0,-9900,-9900,?,0
10/06/1989,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,28.9,A,7,9.4,A,7,30,A,7,975,A,7,0,A,7,0.0,A,7,56300,A,7,77777,A,7,1.6,E,8,0.212,F,8,-9900.000,?,0,-9900,-9900,?,0
10/06/1989,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,26.7,A,7,10.6,A,7,37,A,7,976,A,7,350,A,7,1.5,A,7,56300,A,7,77777,A,7,1.8,E,8,0.212,F,8,-9900.000,?,0,-9900,-9900,?,0
10/06/1989,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,26.1,A,7,11.7,A,7,41,A,7,976,A,7,0,A,7,0.0,A,7,56300,A,7,77777,A,7,1.9,E,8,0.212,F,8,-9900.000,?,0,-9900,-9900,?,0
10/06/1989,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,25.0,A,7,12.2,A,7,45,A,7,976,A,7,30,A,7,1.5,A,7,56300,A,7,77777,A,7,1.9,E,8,0.212,F,8,-9900.000,?,0,-9900,-9900,?,0
10/06/1989,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,24.4,A,7,10.6,A,7,42,A,7,976,A,7,0,A,7,0.0,A,7,56300,A,7,77777,A,7,1.7,E,8,0.212,F,8,-9900.000,?,0,-9900,-9900,?,0
10/07/1989,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,22.8,A,7,12.2,A,7,52,A,7,976,A,7,0,A,7,0.0,A,7,56300,A,7,77777,A,7,2.0,E,8,0.163,F,8,-9900.000,?,0,-9900,-9900,?,0
10/07/1989,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,21.7,A,7,11.7,A,7,53,A,7,976,A,7,0,A,7,0.0,A,7,56300,A,7,77777,A,7,1.9,E,8,0.163,F,8,-9900.000,?,0,-9900,-9900,?,0
10/07/1989,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,20.6,A,7,12.2,A,7,59,A,7,976,A,7,0,A,7,0.0,A,7,56300,A,7,77777,A,7,1.9,E,8,0.163,F,8,-9900.000,?,0,-9900,-9900,?,0
10/07/1989,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,20.6,A,7,11.7,A,7,57,A,7,976,A,7,0,A,7,0.0,A,7,56300,A,7,77777,A,7,1.9,E,8,0.163,F,8,-9900.000,?,0,-9900,-9900,?,0
10/07/1989,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,20.6,A,7,11.7,A,7,57,A,7,976,A,7,0,A,7,0.0,A,7,56300,A,7,77777,A,7,1.9,E,8,0.163,F,8,-9900.000,?,0,-9900,-9900,?,0
10/07/1989,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,19.4,A,7,11.7,A,7,61,A,7,976,A,7,0,A,7,0.0,A,7,56300,A,7,77777,A,7,1.9,E,8,0.163,F,8,-9900.000,?,0,-9900,-9900,?,0
10/07/1989,07:00,39,741,19,1,13,122,1,9,5,1,13,1300,1,13,7000,1,9,900,1,13,170,1,21,0,A,7,0,A,7,19.4,A,7,12.2,A,7,63,A,7,977,A,7,0,A,7,0.0,A,7,56300,A,7,77777,A,7,1.9,E,8,0.163,F,8,-9900.000,?,0,-9900,-9900,?,0
10/07/1989,08:00,289,1369,152,1,9,581,1,6,28,1,13,16000,1,9,48100,1,6,5800,1,13,710,1,17,0,A,7,0,A,7,21.7,A,7,11.7,A,7,53,A,7,977,A,7,250,A,7,1.5,A,7,72400,A,7,77777,A,7,1.9,E,8,0.163,F,8,-9900.000,?,0,-9900,-9900,?,0
10/07/1989,09:00,553,1369,346,1,9,750,1,6,41,1,13,36600,1,9,71300,1,6,7700,1,13,1110,1,17,0,A,7,0,A,7,25.0,A,7,11.7,A,7,43,A,7,978,A,7,200,A,7,1.5,A,7,72400,A,7,77777,A,7,1.9,E,8,0.163,F,8,-9900.000,?,0,-9900,-9900,?,0
10/07/1989,10:00,776,1369,539,1,9,838,1,6,61,1,13,56500,1,9,82700,1,6,9500,1,13,1590,1,17,0,A,7,0,A,7,27.8,A,7,11.7,A,7,37,A,7,978,A,7,240,A,7,1.5,A,7,72400,A,7,77777,A,7,1.9,E,8,0.163,F,8,-9900.000,?,0,-9900,-9900,?,0
10/07/1989,11:00,940,1369,683,1,9,869,1,6,80,1,13,70800,1,9,86600,1,6,11100,1,13,2160,1,17,0,A,7,0,A,7,30.0,A,7,11.1,A,7,31,A,7,977,A,7,230,A,7,2.1,A,7,72400,A,7,77777,A,7,1.8,E,8,0.163,F,8,-9900.000,?,0,-9900,-9900,?,0
10/07/1989,12:00,1036,1369,786,1,9,908,1,6,91,1,13,81100,1,9,90800,1,6,12100,1,13,2660,1,17,0,A,7,0,A,7,31.7,A,7,10.0,A,7,26,A,7,977,A,7,0,A,7,0.0,A,7,80500,A,7,77777,A,7,1.7,E,8,0.163,F,8,-9900.000,?,0,-9900,-9900,?,0
10/07/1989,13:00,1056,1369,824,1,9,948,1,6,85,1,13,85200,1,9,94900,1,6,11800,1,13,2660,1,17,0,A,7,0,A,7,33.3,A,7,8.3,A,7,21,A,7,976,A,7,300,A,7,3.1,A,7,112700,A,7,77777,A,7,1.5,E,8,0.163,F,8,-9900.000,?,0,-9900,-9900,?,0
10/07/1989,14:00,999,1369,803,1,9,947,1,6,104,1,13,82500,1,9,94500,1,6,13400,1,13,2630,1,17,1,A,7,1,A,7,34.4,A,7,7.2,A,7,19,A,7,975,A,7,220,A,7,2.1,A,7,112700,A,7,77777,A,7,1.4,E,8,0.163,F,8,-9900.000,?,0,-9900,-9900,?,0
10/07/1989,15:00,869,1369,651,1,9,911,1,6,66,1,13,67800,1,9,90600,1,6,10100,1,13,1800,1,17,1,A,7,1,A,7,33.9,A,7,6.7,A,7,18,A,7,974,A,7,30,A,7,2.6,A,7,112700,A,7,77777,A,7,1.3,E,8,0.163,F,8,-9900.000,?,0,-9900,-9900,?,0
10/07/1989,16:00,674,1369,488,1,9,687,1,6,142,1,13,49700,1,9,66900,1,6,16700,1,13,2890,1,17,0,A,7,0,A,7,33.9,A,7,7.2,A,7,19,A,7,974,A,7,360,A,7,3.1,A,7,80500,A,7,77777,A,7,1.4,E,8,0.163,F,8,-9900.000,?,0,-9900,-9900,?,0
10/07/1989,17:00,429,1369,268,1,9,685,1,6,46,1,13,27600,1,9,62400,1,6,8000,1,13,990,1,17,0,A,7,0,A,7,33.3,A,7,7.2,A,7,20,A,7,974,A,7,360,A,7,1.5,A,7,80500,A,7,77777,A,7,1.4,E,8,0.163,F,8,-9900.000,?,0,-9900,-9900,?,0
10/07/1989,18:00,152,1369,46,1,13,317,1,9,9,1,13,4800,1,13,21900,1,9,2400,1,13,300,1,21,0,A,7,0,A,7,32.2,A,7,7.2,A,7,21,A,7,974,A,7,220,A,7,1.5,A,7,56300,A,7,77777,A,7,1.4,E,8,0.163,F,8,-9900.000,?,0,-9900,-9900,?,0
10/07/1989,19:00,0,57,0,1,13,0,1,9,0,1,13,0,1,13,0,1,9,0,1,13,0,1,21,0,A,7,0,A,7,30.6,A,7,6.7,A,7,22,A,7,974,A,7,200,A,7,2.1,A,7,56300,A,7,77777,A,7,1.3,E,8,0.163,F,8,-9900.000,?,0,-9900,-9900,?,0
10/07/1989,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,28.9,A,7,7.8,A,7,27,A,7,974,A,7,240,A,7,2.1,A,7,56300,A,7,77777,A,7,1.5,E,8,0.163,F,8,-9900.000,?,0,-9900,-9900,?,0
10/07/1989,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,27.8,A,7,7.2,A,7,27,A,7,975,A,7,0,A,7,0.0,A,7,56300,A,7,77777,A,7,1.4,E,8,0.163,F,8,-9900.000,?,0,-9900,-9900,?,0
10/07/1989,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,26.7,A,7,8.9,A,7,33,A,7,975,A,7,20,A,7,1.5,A,7,56300,A,7,77777,A,7,1.6,E,8,0.163,F,8,-9900.000,?,0,-9900,-9900,?,0
10/07/1989,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,25.6,A,7,10.0,A,7,38,A,7,975,A,7,40,A,7,2.1,A,7,56300,A,7,77777,A,7,1.7,E,8,0.163,F,8,-9900.000,?,0,-9900,-9900,?,0
10/07/1989,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,A,7,1,A,7,25.0,A,7,8.9,A,7,36,A,7,975,A,7,0,A,7,0.0,A,7,56300,A,7,77777,A,7,1.6,E,8,0.163,F,8,-9900.000,?,0,-9900,-9900,?,0
10/08/1989,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,A,7,1,A,7,23.9,A,7,8.3,A,7,37,A,7,975,A,7,140,A,7,2.1,A,7,56300,A,7,77777,A,7,1.5,E,8,0.134,F,8,-9900.000,?,0,-9900,-9900,?,0
10/08/1989,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,A,7,1,A,7,23.3,A,7,7.8,A,7,37,A,7,975,A,7,0,A,7,0.0,A,7,56300,A,7,77777,A,7,1.5,E,8,0.134,F,8,-9900.000,?,0,-9900,-9900,?,0
10/08/1989,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,A,7,1,A,7,21.7,A,7,9.4,A,7,46,A,7,975,A,7,0,A,7,0.0,A,7,56300,A,7,77777,A,7,1.6,E,8,0.134,F,8,-9900.000,?,0,-9900,-9900,?,0
10/08/1989,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,A,7,2,A,7,21.1,A,7,10.0,A,7,49,A,7,975,A,7,10,A,7,1.5,A,7,56300,A,7,77777,A,7,1.7,E,8,0.134,F,8,-9900.000,?,0,-9900,-9900,?,0
10/08/1989,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,A,7,2,A,7,21.1,A,7,10.0,A,7,49,A,7,975,A,7,140,A,7,1.5,A,7,56300,A,7,77777,A,7,1.7,E,8,0.134,F,8,-9900.000,?,0,-9900,-9900,?,0
10/08/1989,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,A,7,2,A,7,20.6,A,7,10.0,A,7,51,A,7,976,A,7,0,A,7,0.0,A,7,56300,A,7,77777,A,7,1.7,E,8,0.134,F,8,-9900.000,?,0,-9900,-9900,?,0
10/08/1989,07:00,37,719,19,1,13,122,1,9,5,1,13,1300,1,13,7000,1,9,900,1,13,170,1,21,2,A,7,2,A,7,20.6,A,7,10.0,A,7,51,A,7,976,A,7,0,A,7,0.0,A,7,56300,A,7,77777,A,7,1.7,E,8,0.134,F,8,-9900.000,?,0,-9900,-9900,?,0
10/08/1989,08:00,285,1369,166,1,9,544,1,6,46,1,13,16500,1,9,42600,1,6,7600,1,13,850,1,17,2,A,7,2,A,7,23.3,A,7,10.0,A,7,43,A,7,977,A,7,270,A,7,1.5,A,7,72400,A,7,77777,A,7,1.7,E,8,0.134,F,8,-9900.000,?,0,-9900,-9900,?,0
10/08/1989,09:00,549,1369,359,1,9,777,1,6,37,1,13,37200,1,9,73800,1,6,7500,1,13,1040,1,17,2,A,7,2,A,7,26.7,A,7,10.0,A,7,35,A,7,977,A,7,300,A,7,1.5,A,7,72400,A,7,77777,A,7,1.7,E,8,0.134,F,8,-9900.000,?,0,-9900,-9900,?,0
